rungroup	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel	original_core	available	excluded_core	blocked	total	holdout	holdout_core	unsupported	noncore_development	geometry_excluded_development	pool	q_hole	hole_cap	capacity	hole_bound	population	quota	surplus	qa_low	hole_loss	parent_loss	actual_selected
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	3	0	0	39	39	0	False	62	13	10	0	10	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	15	False	15	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	4	0	0	51	51	0	False	83	17	13	0	15	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	27	False	27	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	5	0	0	0	0	0	True	9	2	0	9	7	7	rg07_theta12p495_foilpm8	16.5	24	0	False	blocked	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	6	0	0	71	71	0	False	111	23	18	0	17	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	47	False	47	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	1	0	0	0	0	0	False	4	1	0	4	3	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	2	0	0	17	17	0	False	31	7	2	0	7	0	rg07_theta12p495_foilpm8	16.5	24	17	False	open_populated	17	0	False	0	0	17
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	3	0	0	37	37	0	False	67	14	9	0	16	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	13	False	13	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	4	0	0	37	37	0	False	63	13	7	0	13	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	13	False	13	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	5	0	0	48	48	0	False	74	15	10	0	11	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	24	False	24	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	6	0	0	59	59	0	False	94	19	12	0	16	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	35	False	35	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	1	0	0	0	0	0	False	2	1	0	2	1	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	2	0	0	16	16	0	False	32	7	3	0	9	0	rg07_theta12p495_foilpm8	16.5	24	16	False	open_populated	16	0	False	0	0	16
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	3	0	0	23	23	0	False	55	11	6	0	21	0	rg07_theta12p495_foilpm8	16.5	24	23	False	open_populated	23	0	False	0	0	23
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	4	0	0	32	32	0	False	73	15	8	0	26	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	8	False	8	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	5	0	0	34	34	0	False	73	15	11	0	24	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	10	False	10	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	6	0	0	36	36	0	False	68	14	9	0	18	0	rg07_theta12p495_foilpm8	16.5	24	24	True	open_populated	24	12	False	12	0	24
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	2	0	0	0	0	0	False	3	1	0	3	2	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	3	0	0	0	0	0	False	2	1	0	2	1	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	4	0	0	0	0	0	False	9	2	0	9	7	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	5	0	0	19	19	0	False	28	6	6	0	3	0	rg07_theta12p495_foilpm8	16.5	24	19	False	open_populated	19	0	False	0	0	19
rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	6	0	0	0	0	0	False	2	1	0	2	1	0	rg07_theta12p495_foilpm8	16.5	24	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	1	0	1	0	0	0	False	6	2	0	6	4	0	rg07_theta12p495_foilpm8	34.25	51	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	2	0	1	21	21	0	False	40	8	7	0	11	0	rg07_theta12p495_foilpm8	34.25	51	21	False	open_populated	20	1	False	0	1	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	3	0	1	36	36	0	False	69	14	11	0	19	0	rg07_theta12p495_foilpm8	34.25	51	36	False	open_populated	20	16	False	0	16	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	4	0	1	51	51	0	False	80	16	13	0	13	0	rg07_theta12p495_foilpm8	34.25	51	51	False	open_populated	20	31	False	0	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	5	0	1	30	30	0	False	59	12	8	0	17	0	rg07_theta12p495_foilpm8	34.25	51	30	False	open_populated	20	10	False	0	10	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	6	0	1	0	0	0	False	3	1	0	3	2	0	rg07_theta12p495_foilpm8	34.25	51	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	1	0	1	15	15	0	False	36	8	4	0	13	0	rg07_theta12p495_foilpm8	34.25	51	15	False	open_populated	15	0	False	0	0	15
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	2	0	1	32	32	0	False	59	12	7	0	15	0	rg07_theta12p495_foilpm8	34.25	51	32	False	open_populated	20	12	False	0	12	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	3	0	1	53	53	0	False	91	19	16	0	19	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	34	False	2	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	4	0	1	64	64	0	False	118	24	19	0	30	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	45	False	13	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	5	0	1	60	60	0	False	108	22	16	0	26	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	40	False	9	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	6	0	1	8	8	0	False	25	5	2	0	12	0	rg07_theta12p495_foilpm8	34.25	51	8	False	open_populated	8	0	True	0	0	8
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	1	0	1	26	26	0	False	60	12	7	0	22	0	rg07_theta12p495_foilpm8	34.25	51	26	False	open_populated	20	6	False	0	6	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	2	0	1	35	35	0	False	65	13	10	0	17	0	rg07_theta12p495_foilpm8	34.25	51	35	False	open_populated	20	15	False	0	15	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	3	0	1	0	0	0	True	9	2	0	9	7	7	rg07_theta12p495_foilpm8	34.25	51	0	False	blocked	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	4	0	1	88	88	0	False	135	27	21	0	20	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	68	False	37	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	5	0	1	74	74	0	False	137	28	25	0	35	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	54	False	23	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	6	0	1	52	52	0	False	98	20	15	0	26	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	32	False	1	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	1	0	1	31	31	0	False	59	12	6	0	16	0	rg07_theta12p495_foilpm8	34.25	51	31	False	open_populated	20	11	False	0	11	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	2	0	1	54	54	0	False	102	21	13	0	27	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	34	False	3	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	3	0	1	89	89	0	False	143	29	20	0	25	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	69	False	38	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	4	0	1	83	83	0	False	143	29	17	0	31	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	63	False	32	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	5	0	1	108	108	0	False	186	38	26	0	40	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	89	False	57	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	6	0	1	101	101	0	False	180	36	24	0	43	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	81	False	50	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	1	0	1	22	22	0	False	42	9	8	0	11	0	rg07_theta12p495_foilpm8	34.25	51	22	False	open_populated	20	2	False	0	2	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	2	0	1	38	38	0	False	66	14	7	0	14	0	rg07_theta12p495_foilpm8	34.25	51	38	False	open_populated	20	18	False	0	18	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	3	0	1	73	73	0	False	118	24	20	0	21	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	54	False	22	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	4	0	1	36	36	0	False	53	11	9	0	6	0	rg07_theta12p495_foilpm8	34.25	51	36	False	open_populated	19	17	False	0	17	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	5	0	1	134	134	0	False	198	40	34	0	24	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	114	False	83	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	6	0	1	134	134	0	False	203	41	34	0	28	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	114	False	83	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	1	0	1	31	31	0	False	48	10	7	0	7	0	rg07_theta12p495_foilpm8	34.25	51	31	False	open_populated	19	12	False	0	12	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	2	0	1	65	65	0	False	105	21	21	0	19	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	45	False	14	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	3	0	1	65	65	0	False	107	22	17	0	20	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	45	False	14	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	4	0	1	77	77	0	False	127	26	20	0	24	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	57	False	26	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	5	0	1	0	0	0	True	14	3	0	14	11	11	rg07_theta12p495_foilpm8	34.25	51	0	False	blocked	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	6	0	1	93	93	0	False	170	34	28	0	43	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	73	False	42	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	1	0	1	19	19	0	False	42	9	6	0	14	0	rg07_theta12p495_foilpm8	34.25	51	19	False	open_populated	19	0	False	0	0	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	2	0	1	38	38	0	False	56	12	6	0	6	0	rg07_theta12p495_foilpm8	34.25	51	38	False	open_populated	19	19	False	0	19	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	3	0	1	54	54	0	False	88	18	14	0	16	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	34	False	3	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	4	0	1	89	89	0	False	138	28	20	0	21	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	70	False	38	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	5	0	1	100	100	0	False	157	32	20	0	25	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	80	False	49	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	6	6	0	1	103	103	0	False	167	34	25	0	30	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	83	False	52	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	1	0	1	12	12	0	False	18	4	2	0	2	0	rg07_theta12p495_foilpm8	34.25	51	12	False	open_populated	12	0	False	0	0	12
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	2	0	1	44	44	0	False	67	14	12	0	9	0	rg07_theta12p495_foilpm8	34.25	51	44	False	open_populated	20	24	False	0	24	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	3	0	1	61	61	0	False	94	19	14	0	14	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	19	42	False	10	32	19
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	4	0	1	51	51	0	False	85	17	11	0	17	0	rg07_theta12p495_foilpm8	34.25	51	51	False	open_populated	20	31	False	0	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	5	0	1	66	66	0	False	114	23	14	0	25	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	46	False	15	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	7	6	0	1	94	94	0	False	141	29	23	0	18	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	74	False	43	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	1	0	1	0	0	0	False	1	1	0	1	0	0	rg07_theta12p495_foilpm8	34.25	51	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	2	0	1	25	25	0	False	38	8	5	0	5	0	rg07_theta12p495_foilpm8	34.25	51	25	False	open_populated	20	5	False	0	5	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	3	0	1	44	44	0	False	63	13	11	0	6	0	rg07_theta12p495_foilpm8	34.25	51	44	False	open_populated	20	24	False	0	24	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	4	0	1	41	41	0	False	68	14	11	0	13	0	rg07_theta12p495_foilpm8	34.25	51	41	False	open_populated	20	21	False	0	21	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	5	0	1	53	53	0	False	87	18	14	0	16	0	rg07_theta12p495_foilpm8	34.25	51	51	True	open_populated	20	33	False	2	31	20
rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	8	6	0	1	0	0	0	False	6	2	0	6	4	0	rg07_theta12p495_foilpm8	34.25	51	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	1	0	2	0	0	0	False	2	1	0	2	1	0	rg07_theta12p495_foilpm8	50.75	76	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	2	0	2	36	36	0	False	66	14	11	0	16	0	rg07_theta12p495_foilpm8	50.75	76	36	False	open_populated	19	17	False	0	17	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	3	0	2	50	50	0	False	79	16	14	0	13	0	rg07_theta12p495_foilpm8	50.75	76	50	False	open_populated	20	30	False	0	30	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	4	0	2	62	62	0	False	111	23	18	0	26	0	rg07_theta12p495_foilpm8	50.75	76	62	False	open_populated	20	42	False	0	42	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	5	0	2	87	87	0	False	149	30	20	0	32	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	67	False	11	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	0	6	0	2	0	0	0	False	3	1	0	3	2	0	rg07_theta12p495_foilpm8	50.75	76	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	1	0	2	27	27	0	False	43	9	4	0	7	0	rg07_theta12p495_foilpm8	50.75	76	27	False	open_populated	19	8	False	0	8	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	2	0	2	54	54	0	False	92	19	7	0	19	0	rg07_theta12p495_foilpm8	50.75	76	54	False	open_populated	19	35	False	0	35	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	3	0	2	79	79	0	False	129	26	18	0	24	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	60	False	3	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	4	0	2	85	85	0	False	155	31	23	0	39	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	65	False	9	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	5	0	2	98	98	0	False	165	33	24	0	34	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	79	False	22	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	1	6	0	2	38	38	0	False	70	14	8	0	18	0	rg07_theta12p495_foilpm8	50.75	76	38	False	open_populated	20	18	False	0	18	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	1	0	2	37	37	0	False	56	12	9	0	7	0	rg07_theta12p495_foilpm8	50.75	76	37	False	open_populated	20	17	False	0	17	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	2	0	2	64	64	0	False	108	22	15	0	22	0	rg07_theta12p495_foilpm8	50.75	76	64	False	open_populated	20	44	False	0	44	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	3	0	2	0	0	0	True	8	2	0	8	6	6	rg07_theta12p495_foilpm8	50.75	76	0	False	blocked	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	4	0	2	117	117	0	False	193	39	29	0	37	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	97	False	41	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	5	0	2	146	146	0	False	242	49	40	0	47	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	126	False	70	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	2	6	0	2	113	113	0	False	177	36	28	0	28	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	93	False	37	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	1	0	2	44	44	0	False	74	15	14	0	15	0	rg07_theta12p495_foilpm8	50.75	76	44	False	open_populated	20	24	False	0	24	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	2	0	2	70	70	0	False	122	25	21	0	27	0	rg07_theta12p495_foilpm8	50.75	76	70	False	open_populated	19	51	False	0	51	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	3	0	2	93	93	0	False	160	32	28	0	35	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	74	False	17	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	4	0	2	169	169	0	False	263	53	42	0	41	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	150	False	93	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	5	0	2	185	185	0	False	290	58	44	0	47	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	166	False	109	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	3	6	0	2	204	204	0	False	326	66	52	0	56	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	185	False	128	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	1	0	2	51	51	0	False	83	17	15	0	15	0	rg07_theta12p495_foilpm8	50.75	76	51	False	open_populated	19	32	False	0	32	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	2	0	2	66	66	0	False	112	23	15	0	23	0	rg07_theta12p495_foilpm8	50.75	76	66	False	open_populated	20	46	False	0	46	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	3	0	2	115	115	0	False	183	37	33	0	31	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	95	False	39	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	4	0	2	46	46	0	False	72	15	10	0	11	0	rg07_theta12p495_foilpm8	50.75	76	46	False	open_populated	19	27	False	0	27	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	5	0	2	191	191	0	False	318	64	50	0	63	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	172	False	115	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	4	6	0	2	214	214	0	False	337	68	56	0	55	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	195	False	138	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	1	0	2	33	33	0	False	52	11	8	0	8	0	rg07_theta12p495_foilpm8	50.75	76	33	False	open_populated	19	14	False	0	14	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	2	0	2	65	65	0	False	104	21	18	0	18	0	rg07_theta12p495_foilpm8	50.75	76	65	False	open_populated	19	46	False	0	46	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	3	0	2	111	111	0	False	176	36	28	0	29	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	92	False	35	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	4	0	2	149	149	0	False	242	49	36	0	44	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	129	False	73	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	5	0	2	0	0	0	True	5	1	0	5	4	4	rg07_theta12p495_foilpm8	50.75	76	0	False	blocked	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	5	6	0	2	207	207	0	False	310	62	50	0	41	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	187	False	131	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	1	0	2	26	26	0	False	47	10	4	0	11	0	rg07_theta12p495_foilpm8	50.75	76	26	False	open_populated	19	7	False	0	7	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	2	0	2	69	69	0	False	105	21	16	0	15	0	rg07_theta12p495_foilpm8	50.75	76	69	False	open_populated	19	50	False	0	50	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	3	0	2	106	106	0	False	170	34	28	0	30	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	87	False	30	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	4	0	2	114	114	0	False	192	39	33	0	39	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	95	False	38	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	5	0	2	182	182	0	False	283	57	45	0	44	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	163	False	106	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	6	6	0	2	200	200	0	False	315	63	54	0	52	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	181	False	124	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	1	0	2	22	22	0	False	32	7	4	0	3	0	rg07_theta12p495_foilpm8	50.75	76	22	False	open_populated	20	2	False	0	2	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	2	0	2	48	48	0	False	76	16	11	0	12	0	rg07_theta12p495_foilpm8	50.75	76	48	False	open_populated	20	28	False	0	28	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	3	0	2	86	86	0	False	131	27	20	0	18	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	66	False	10	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	4	0	2	94	94	0	False	152	31	22	0	27	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	75	False	18	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	5	0	2	138	138	0	False	224	45	29	0	41	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	118	False	62	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	7	6	0	2	133	133	0	False	206	42	35	0	31	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	113	False	57	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	1	0	2	0	0	0	False	2	1	0	2	1	0	rg07_theta12p495_foilpm8	50.75	76	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	2	0	2	43	43	0	False	69	14	12	0	12	0	rg07_theta12p495_foilpm8	50.75	76	43	False	open_populated	19	24	False	0	24	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	3	0	2	68	68	0	False	111	23	20	0	20	0	rg07_theta12p495_foilpm8	50.75	76	68	False	open_populated	20	48	False	0	48	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	4	0	2	91	91	0	False	130	26	19	0	13	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	20	71	False	15	56	20
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	5	0	2	100	100	0	False	161	33	25	0	28	0	rg07_theta12p495_foilpm8	50.75	76	76	True	open_populated	19	81	False	24	57	19
rg07_theta12p495_foilpm8	-8.0	-5.0	0.0	8	6	0	2	0	0	0	False	4	1	0	4	3	0	rg07_theta12p495_foilpm8	50.75	76	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	2	0	3	24	24	0	False	46	10	9	0	12	0	rg07_theta12p495_foilpm8	41.25	61	24	False	open_populated	20	4	False	0	4	20
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	3	0	3	46	46	0	False	79	16	11	0	17	0	rg07_theta12p495_foilpm8	41.25	61	46	False	open_populated	21	25	False	0	25	21
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	4	0	3	64	64	0	False	112	23	14	0	25	0	rg07_theta12p495_foilpm8	41.25	61	61	True	open_populated	21	43	False	3	40	21
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	5	0	3	82	82	0	False	135	27	17	0	26	0	rg07_theta12p495_foilpm8	41.25	61	61	True	open_populated	20	62	False	21	41	20
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	0	6	0	3	0	0	0	False	3	1	0	3	2	0	rg07_theta12p495_foilpm8	41.25	61	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg07_theta12p495_foilpm8	-8.0	0.0	5.0	1	1	0	3	0	0	0	False	6	2	0	6	4	0	rg07_theta12p495_foilpm8	41.25	61	0	False	observed_no_eligible_core	0	0	False	0	0	0
